custom_id,company_name,headline,prompt_type,headline type,confidence,magnitude,explanation,headline type num,date,ticker,datetime_utc,permno,cusip,ret,ret_f1,ret_f2,ret_f3,ret_f4,ret_f5,ret_f6,ret_f7,ret_f8,ret_f9,ret_f10,date1,date2,date3,date4,date5,date6,date7,date8,date9,date10,Mkt-RF,SMB,HML,RF,Mkt-RF_1,SMB_1,HML_1,RF_1,date_1,Mkt-RF_2,SMB_2,HML_2,RF_2,date_2,Mkt-RF_3,SMB_3,HML_3,RF_3,date_3,Mkt-RF_4,SMB_4,HML_4,RF_4,date_4,Mkt-RF_5,SMB_5,HML_5,RF_5,date_5,Mkt-RF_6,SMB_6,HML_6,RF_6,date_6,Mkt-RF_7,SMB_7,HML_7,RF_7,date_7,Mkt-RF_8,SMB_8,HML_8,RF_8,date_8,Mkt-RF_9,SMB_9,HML_9,RF_9,date_9,Mkt-RF_10,SMB_10,HML_10,RF_10,date_10,index,b_mkt,b_smb,b_hml,er_CAPM,ar_CAPM,er_CAPM_1,ar_CAPM_1,er_CAPM_2,ar_CAPM_2,er_CAPM_3,ar_CAPM_3,er_CAPM_4,ar_CAPM_4,er_CAPM_5,ar_CAPM_5,er_CAPM_6,ar_CAPM_6,er_CAPM_7,ar_CAPM_7,er_CAPM_8,ar_CAPM_8,er_CAPM_9,ar_CAPM_9,er_CAPM_10,ar_CAPM_10,CAPM_CAR_1,CAPM_CAR_2,CAPM_CAR_3,CAPM_CAR_5,CAPM_CAR_10
35577,ARROWHEAD PHARMACEUTICALS INC,"Arrowhead Pharma Presented Preclinical Data Showing RNAi Therapy Prevents, Reverses Alpha-1 Liver Disease At Int'l. Liver Congress",8,increase,0.8,0.7,"the presentation of preclinical data showing that rnai therapy can prevent and reverse a significant liver disease is likely to be viewed positively by investors, suggesting potential for future treatments and revenue growth.",2.0,2019-04-12,ARWR,2019-04-12 10:07:00+00:00,80069.0,04280A10,-0.0383201874792575,0.0459207855165004,-0.0286567918956279,-0.0365228168666362,-0.0117897698655724,-0.0277547519654035,0.0075841448269784,-0.0564106740057468,0.0389889627695083,-0.0362318567931652,-0.0632832050323486,2019-04-15,2019-04-16,2019-04-17,2019-04-18,2019-04-22,2019-04-23,2019-04-24,2019-04-25,2019-04-26,2019-04-29,0.65,-0.5,0.65,0.01,-0.09,-0.22,-0.53,0.01,2019-04-15,0.13,0.12,0.7,0.01,2019-04-16,-0.32,-0.7,0.83,0.01,2019-04-17,0.11,-0.25,-0.51,0.01,2019-04-18,0.11,-0.46,-0.56,0.01,2019-04-22,0.97,0.72,-0.48,0.01,2019-04-23,-0.23,0.27,-0.07,0.01,2019-04-24,-0.14,-0.75,-0.19,0.01,2019-04-25,0.53,0.43,0.07,0.01,2019-04-26,0.18,0.08,0.65,0.01,2019-04-29,508276.0,1.8661,2.2617,-1.5616,1.222965,-1.2612851874792577,-0.157949,0.2038697855165004,0.252593,-0.281249791895628,-0.587152,0.5506291831333637,0.215271,-0.2270607698655724,0.215271,-0.2430257519654035,1.820117,-1.8125328551730215,-0.419203,0.3627923259942532,-0.251254,0.2902429627695084,0.999033,-1.0352648567931653,0.345898,-0.4091812050323486,-1.057415401962757,-0.0773800063791275,0.2693793912377357,0.0805426613023877,-2.8469693802001776
35585,A T I INC,Allegheny Technologies shares are trading lower after Macquarie downgraded the stock from Outperform to Neutral and lowered the price target from $34 to $28.,8,decrease,0.8,0.7,"the downgrade from outperform to neutral and the reduction in price target typically signal a negative outlook, which is likely to lead to a decrease in stock price.",0.0,2019-04-12,ATI,2019-04-12 13:43:00+00:00,43123.0,01741R10,-0.0566176809370517,-0.0054230140522122,0.0861504822969436,0.0742971673607826,0.1196261420845985,-0.0442403815686702,-0.0305676367133855,-0.0243243649601936,0.0101569397374987,-0.0411334410309791,0.0295519940555095,2019-04-15,2019-04-16,2019-04-17,2019-04-18,2019-04-22,2019-04-23,2019-04-24,2019-04-25,2019-04-26,2019-04-29,0.65,-0.5,0.65,0.01,-0.09,-0.22,-0.53,0.01,2019-04-15,0.13,0.12,0.7,0.01,2019-04-16,-0.32,-0.7,0.83,0.01,2019-04-17,0.11,-0.25,-0.51,0.01,2019-04-18,0.11,-0.46,-0.56,0.01,2019-04-22,0.97,0.72,-0.48,0.01,2019-04-23,-0.23,0.27,-0.07,0.01,2019-04-24,-0.14,-0.75,-0.19,0.01,2019-04-25,0.53,0.43,0.07,0.01,2019-04-26,0.18,0.08,0.65,0.01,2019-04-29,507382.0,1.4417,0.7559,0.5588,0.947105,-1.003722680937052,-0.119753,0.1143299859477877,0.197421,-0.1112705177030563,-0.4513439999999999,0.5256411673607826,0.168587,-0.0489608579154015,0.168587,-0.2128273815686703,1.408449,-1.4390166367133856,-0.321591,0.2972666350398064,-0.191838,0.2019949397374987,0.774101,-0.8152344410309792,0.269506,-0.2399540059444904,-0.8893926949892641,0.0030594682447314,0.4143706496577262,0.2638529278767108,-2.20777089048022
35593,A T I INC,"Macquarie Downgrades Allegheny Technologies to Neutral, Lowers Price Target to $28",8,decrease,0.8,0.6,"a downgrade to 'neutral' and a lower price target typically signals reduced investor confidence, which is likely to lead to a decrease in stock price.",0.0,2019-04-12,ATI,2019-04-12 12:08:00+00:00,43123.0,01741R10,-0.0566176809370517,0.0347924157977104,-0.0054230140522122,0.0861504822969436,0.0742971673607826,0.1196261420845985,-0.0442403815686702,-0.0305676367133855,-0.0243243649601936,0.0101569397374987,-0.0411334410309791,2019-04-15,2019-04-16,2019-04-17,2019-04-18,2019-04-22,2019-04-23,2019-04-24,2019-04-25,2019-04-26,2019-04-29,0.65,-0.5,0.65,0.01,-0.09,-0.22,-0.53,0.01,2019-04-15,0.13,0.12,0.7,0.01,2019-04-16,-0.32,-0.7,0.83,0.01,2019-04-17,0.11,-0.25,-0.51,0.01,2019-04-18,0.11,-0.46,-0.56,0.01,2019-04-22,0.97,0.72,-0.48,0.01,2019-04-23,-0.23,0.27,-0.07,0.01,2019-04-24,-0.14,-0.75,-0.19,0.01,2019-04-25,0.53,0.43,0.07,0.01,2019-04-26,0.18,0.08,0.65,0.01,2019-04-29,507382.0,1.4417,0.7559,0.5588,0.947105,-1.003722680937052,-0.119753,0.1545454157977104,0.197421,-0.2028440140522122,-0.4513439999999999,0.5374944822969436,0.168587,-0.0942898326392173,0.168587,-0.0489608579154015,1.408449,-1.4526893815686703,-0.321591,0.2910233632866144,-0.191838,0.1675136350398063,0.774101,-0.7639440602625013,0.269506,-0.3106394410309792,-0.8491772651393414,-0.0482985982545018,0.3346504682447314,0.3942437917423247,-2.1176967424511313
35601,ATRICURE INC,"JP Morgan Initiates Coverage On AtriCure with Overweight Rating, Announces $37 Price Target",8,increase,0.8,0.6,"the initiation of coverage by jp morgan with an overweight rating and a price target of $37 is likely to be perceived positively by investors, suggesting potential for stock price appreciation.",2.0,2019-04-12,ATRC,2019-04-12 11:31:00+00:00,90856.0,04963C20,0.0119348978623747,-0.0168067067861557,0.0188034418970346,-0.0134228058159351,0.0204081442207098,0.0199999809265136,-0.01307188346982,-0.0016555880429223,0.0,-0.0049751591868698,-0.0050000348128378,2019-04-15,2019-04-16,2019-04-17,2019-04-18,2019-04-22,2019-04-23,2019-04-24,2019-04-25,2019-04-26,2019-04-29,0.65,-0.5,0.65,0.01,-0.09,-0.22,-0.53,0.01,2019-04-15,0.13,0.12,0.7,0.01,2019-04-16,-0.32,-0.7,0.83,0.01,2019-04-17,0.11,-0.25,-0.51,0.01,2019-04-18,0.11,-0.46,-0.56,0.01,2019-04-22,0.97,0.72,-0.48,0.01,2019-04-23,-0.23,0.27,-0.07,0.01,2019-04-24,-0.14,-0.75,-0.19,0.01,2019-04-25,0.53,0.43,0.07,0.01,2019-04-26,0.18,0.08,0.65,0.01,2019-04-29,509836.0,1.0349,0.5407,-0.5775,0.682685,-0.6707501021376252,-0.0831409999999999,0.0663342932138442,0.144537,-0.1257335581029653,-0.3211679999999999,0.3077451941840648,0.1238389999999999,-0.1034308557792901,0.1238389999999999,-0.1038390190734863,1.013853,-1.02692488346982,-0.2280269999999999,0.2263714119570776,-0.134886,0.134886,0.558497,-0.5634721591868699,0.1962819999999999,-0.2012820348128378,-0.6044158089237809,-0.059399264889121,0.1820116360810994,0.1004753193312883,-1.5342606845859363
35609,ACTIVISION BLIZZARD INC,Buckingham Initiates Coverage On Activision Blizzard with Neutral Rating,8,uncertain,0.6,0.2,"a neutral rating typically does not indicate a strong buy or sell signal, leading to uncertainty in the stock price movement.",1.0,2019-04-12,ATVI,2019-04-12 11:50:00+00:00,79678.0,00507V10,0.0023320037871599,0.0423058979213237,-0.0088091092184185,-0.0169873125851154,0.0176241807639598,-0.0112460637465119,0.0095541859045624,0.0,0.006196433212608,-0.00403091032058,-0.010680123232305,2019-04-15,2019-04-16,2019-04-17,2019-04-18,2019-04-22,2019-04-23,2019-04-24,2019-04-25,2019-04-26,2019-04-29,0.65,-0.5,0.65,0.01,-0.09,-0.22,-0.53,0.01,2019-04-15,0.13,0.12,0.7,0.01,2019-04-16,-0.32,-0.7,0.83,0.01,2019-04-17,0.11,-0.25,-0.51,0.01,2019-04-18,0.11,-0.46,-0.56,0.01,2019-04-22,0.97,0.72,-0.48,0.01,2019-04-23,-0.23,0.27,-0.07,0.01,2019-04-24,-0.14,-0.75,-0.19,0.01,2019-04-25,0.53,0.43,0.07,0.01,2019-04-26,0.18,0.08,0.65,0.01,2019-04-29,508234.0,0.9592,0.1306,-1.1101,0.63348,-0.6311479962128401,-0.076328,0.1186338979213237,0.134696,-0.1435051092184186,-0.296944,0.2799566874148846,0.115512,-0.0978878192360401,0.115512,-0.1267580637465119,0.940424,-0.9308698140954376,-0.210616,0.210616,-0.124288,0.1304844332126081,0.5183760000000001,-0.5224069103205801,0.182656,-0.193336123232305,-0.5125140982915164,-0.0248712112970948,0.136451578196466,0.0553108044323325,-1.4322704781822264
35617,ARMSTRONG WORLD INDS INC NEW,Evercore ISI Group Downgrades Armstrong World Indus to In-Line,8,decrease,0.75,0.6,"downgrading a stock typically signals to investors that the company's outlook has worsened, which can lead to a decrease in stock price.",0.0,2019-04-12,AWI,2019-04-12 10:55:00+00:00,91516.0,04247X10,-0.00119059975259,-0.0383275374770164,0.0235507097095251,-0.0046017402783036,0.0679231807589531,-0.0023310557007789,-0.0100975846871733,-0.0227813702076673,0.0111342966556549,-0.036820363253355,0.0228652879595756,2019-04-15,2019-04-16,2019-04-17,2019-04-18,2019-04-22,2019-04-23,2019-04-24,2019-04-25,2019-04-26,2019-04-29,0.65,-0.5,0.65,0.01,-0.09,-0.22,-0.53,0.01,2019-04-15,0.13,0.12,0.7,0.01,2019-04-16,-0.32,-0.7,0.83,0.01,2019-04-17,0.11,-0.25,-0.51,0.01,2019-04-18,0.11,-0.46,-0.56,0.01,2019-04-22,0.97,0.72,-0.48,0.01,2019-04-23,-0.23,0.27,-0.07,0.01,2019-04-24,-0.14,-0.75,-0.19,0.01,2019-04-25,0.53,0.43,0.07,0.01,2019-04-26,0.18,0.08,0.65,0.01,2019-04-29,510081.0,0.9397,0.6612,0.1355,0.620805,-0.6219955997525901,-0.074573,0.0362454625229835,0.132161,-0.1086102902904748,-0.290704,0.2861022597216964,0.113367,-0.0454438192410469,0.113367,-0.1156980557007789,0.921509,-0.9316065846871732,-0.206131,0.1833496297923326,-0.121558,0.1326922966556549,0.508041,-0.544861363253355,0.179146,-0.1562807120404243,-0.5857501372296066,-0.0723648277674913,0.1774919694312215,0.1249603847798705,-1.432404789233744
35625,A Z Z INC,"AZZ Reports Purchase Of K2 Partners, No Terms Disclosed",8,uncertain,0.5,0.5,the lack of disclosed terms regarding the purchase of k2 partners makes it difficult to assess the immediate impact on azz inc's stock price.,1.0,2019-04-12,AZZ,2019-04-12 10:30:00+00:00,16126.0,00247410,0.0180597975850105,0.0138215962797403,-0.0010486639803275,0.0103814229369163,0.0180096682161092,-0.0026083393022418,0.0007959033246152,-0.0064757978543639,-0.003201815765351,-0.0115864919498562,-0.0024374036584049,2019-04-15,2019-04-16,2019-04-17,2019-04-18,2019-04-22,2019-04-23,2019-04-24,2019-04-25,2019-04-26,2019-04-29,0.65,-0.5,0.65,0.01,-0.09,-0.22,-0.53,0.01,2019-04-15,0.13,0.12,0.7,0.01,2019-04-16,-0.32,-0.7,0.83,0.01,2019-04-17,0.11,-0.25,-0.51,0.01,2019-04-18,0.11,-0.46,-0.56,0.01,2019-04-22,0.97,0.72,-0.48,0.01,2019-04-23,-0.23,0.27,-0.07,0.01,2019-04-24,-0.14,-0.75,-0.19,0.01,2019-04-25,0.53,0.43,0.07,0.01,2019-04-26,0.18,0.08,0.65,0.01,2019-04-29,505780.0,1.0191,1.2612,0.5505,0.672415,-0.6543552024149895,-0.0817189999999999,0.0955405962797403,0.142483,-0.1435316639803275,-0.3161119999999999,0.3264934229369163,0.1221009999999999,-0.1040913317838907,0.1221009999999999,-0.1247093393022417,0.9985269999999998,-0.9977310966753846,-0.2243929999999999,0.217917202145636,-0.132674,0.1294721842346489,0.550123,-0.5617094919498563,0.1934379999999999,-0.1958754036584049,-0.5588146061352491,-0.0479910677005872,0.1829617589565887,0.0976927518507838,-1.5326359452056026
35633,ALIBABA GROUP HOLDING LTD,"Alibaba To Report Q4 Earnings On Wed., May 15, 2019 Before Market Open",8,uncertain,0.5,0.5,"the announcement of earnings reports typically leads to uncertainty as the market reacts to the actual results, which can vary widely.",1.0,2019-04-12,BABA,2019-04-12 11:48:00+00:00,14888.0,01609W10,0.0212455838918685,0.001126310438849,-0.0133595410734415,0.001567744766362,-0.0247616041451692,0.0138626089319586,0.0005756085738539,-0.0241657141596078,0.0141510432586073,0.0082848789170384,0.0001440753403585,2019-04-15,2019-04-16,2019-04-17,2019-04-18,2019-04-22,2019-04-23,2019-04-24,2019-04-25,2019-04-26,2019-04-29,0.65,-0.5,0.65,0.01,-0.09,-0.22,-0.53,0.01,2019-04-15,0.13,0.12,0.7,0.01,2019-04-16,-0.32,-0.7,0.83,0.01,2019-04-17,0.11,-0.25,-0.51,0.01,2019-04-18,0.11,-0.46,-0.56,0.01,2019-04-22,0.97,0.72,-0.48,0.01,2019-04-23,-0.23,0.27,-0.07,0.01,2019-04-24,-0.14,-0.75,-0.19,0.01,2019-04-25,0.53,0.43,0.07,0.01,2019-04-26,0.18,0.08,0.65,0.01,2019-04-29,505089.0,1.2016,0.2251,-0.8009,0.7910400000000001,-0.7697944161081315,-0.098144,0.099270310438849,0.166208,-0.1795675410734415,-0.374512,0.376079744766362,0.142176,-0.1669376041451692,0.142176,-0.1283133910680413,1.175552,-1.174976391426146,-0.266368,0.2422022858403921,-0.158224,0.1723750432586074,0.6468480000000001,-0.6385631210829616,0.226288,-0.2261439246596414,-0.6705241056692824,-0.0802972306345925,0.1965122036929205,0.0808287495531514,-1.753419499137791
35641,BIOGEN INC,"Biogen Reports Will Present New Data Showing Progressive Nature Of Spinal Muscular Atrophy In Adults, Adolescents, Older Children At The Muscular Dystrophy Association Clinical and Scientific Conference",8,increase,0.7,0.6,"the presentation of new data on the progressive nature of spinal muscular atrophy could enhance biogen's reputation and credibility in the field, potentially leading to increased investor interest and a positive impact on stock price.",2.0,2019-04-12,BIIB,2019-04-12 11:33:00+00:00,76841.0,09062X10,0.0028653217013925,0.0115993246436119,-0.017806552350521,-0.021150954067707,-0.0103830210864543,0.0052460334263741,0.0055006965994834,-0.00476930802688,0.0088795619085431,-0.0089410366490483,0.0363686792552471,2019-04-15,2019-04-16,2019-04-17,2019-04-18,2019-04-22,2019-04-23,2019-04-24,2019-04-25,2019-04-26,2019-04-29,0.65,-0.5,0.65,0.01,-0.09,-0.22,-0.53,0.01,2019-04-15,0.13,0.12,0.7,0.01,2019-04-16,-0.32,-0.7,0.83,0.01,2019-04-17,0.11,-0.25,-0.51,0.01,2019-04-18,0.11,-0.46,-0.56,0.01,2019-04-22,0.97,0.72,-0.48,0.01,2019-04-23,-0.23,0.27,-0.07,0.01,2019-04-24,-0.14,-0.75,-0.19,0.01,2019-04-25,0.53,0.43,0.07,0.01,2019-04-26,0.18,0.08,0.65,0.01,2019-04-29,507934.0,0.9465,0.279,0.1484,0.625225,-0.6223596782986075,-0.075185,0.0867843246436119,0.133045,-0.150851552350521,-0.29288,0.2717290459322929,0.114115,-0.1244980210864543,0.114115,-0.1088689665736258,0.928105,-0.9226043034005164,-0.207695,0.2029256919731199,-0.12251,0.1313895619085431,0.511645,-0.5205860366490483,0.18037,-0.1440013207447529,-0.5355753536549956,-0.0640672277069091,0.1208774935817718,0.0383620582722127,-1.3617453734862803
35649,BRIDGELINE DIGITAL INC,Mid-Afternoon Market Update: Dow Rises 250 Points; TRACON Pharmaceuticals Shares Plummet,8,uncertain,0.4,0.2,"the news primarily focuses on the performance of the dow and tracon pharmaceuticals, which does not directly indicate the market sentiment or performance of bridgeline digital inc.",1.0,2019-04-12,BLIN,2019-04-12 18:37:00+00:00,92091.0,10807Q70,-0.2092050164937973,-0.0456521399319171,-0.0273348689079284,-0.0046838587149977,0.0141176115721464,0.0116009283810854,-0.0160549767315387,-0.0116550112143158,-0.0047169988974928,-0.0142180630937218,-0.0168268494307994,2019-04-15,2019-04-16,2019-04-17,2019-04-18,2019-04-22,2019-04-23,2019-04-24,2019-04-25,2019-04-26,2019-04-29,0.65,-0.5,0.65,0.01,-0.09,-0.22,-0.53,0.01,2019-04-15,0.13,0.12,0.7,0.01,2019-04-16,-0.32,-0.7,0.83,0.01,2019-04-17,0.11,-0.25,-0.51,0.01,2019-04-18,0.11,-0.46,-0.56,0.01,2019-04-22,0.97,0.72,-0.48,0.01,2019-04-23,-0.23,0.27,-0.07,0.01,2019-04-24,-0.14,-0.75,-0.19,0.01,2019-04-25,0.53,0.43,0.07,0.01,2019-04-26,0.18,0.08,0.65,0.01,2019-04-29,510320.0,0.2149,0.3115,-0.0185,0.149685,-0.3588900164937973,-0.009341,-0.0363111399319171,0.037937,-0.0652718689079284,-0.058768,0.0540841412850022,0.033639,-0.0195213884278535,0.033639,-0.0220380716189146,0.218453,-0.2345079767315387,-0.039427,0.0277719887856841,-0.020086,0.0153690011025071,0.123897,-0.1381150630937218,0.048682,-0.0655088494307994,-0.3952011564257145,-0.1015830088398456,-0.0111877276229262,0.012524681238234,-0.4170289709867835
35657,BRIDGELINE DIGITAL INC,Bridgeline Digital shares are trading lower after the company announced an offering of up to 383.53 million shares of common stock.,8,decrease,0.85,0.7,"the announcement of a large offering of common stock typically dilutes existing shares, leading to a decrease in stock price.",0.0,2019-04-12,BLIN,2019-04-12 16:13:00+00:00,92091.0,10807Q70,-0.2092050164937973,-0.016064241528511,0.0,-0.0081632966175675,0.0041152420453727,-0.0286884773522615,0.0,-0.0295358970761299,-0.0456521399319171,-0.0273348689079284,-0.0046838587149977,2019-04-15,2019-04-16,2019-04-17,2019-04-18,2019-04-22,2019-04-23,2019-04-24,2019-04-25,2019-04-26,2019-04-29,0.65,-0.5,0.65,0.01,-0.09,-0.22,-0.53,0.01,2019-04-15,0.13,0.12,0.7,0.01,2019-04-16,-0.32,-0.7,0.83,0.01,2019-04-17,0.11,-0.25,-0.51,0.01,2019-04-18,0.11,-0.46,-0.56,0.01,2019-04-22,0.97,0.72,-0.48,0.01,2019-04-23,-0.23,0.27,-0.07,0.01,2019-04-24,-0.14,-0.75,-0.19,0.01,2019-04-25,0.53,0.43,0.07,0.01,2019-04-26,0.18,0.08,0.65,0.01,2019-04-29,510320.0,0.2149,0.3115,-0.0185,0.149685,-0.3588900164937973,-0.009341,-0.006723241528511,0.037937,-0.037937,-0.058768,0.0506047033824324,0.033639,-0.0295237579546272,0.033639,-0.0623274773522615,0.218453,-0.218453,-0.039427,0.00989110292387,-0.020086,-0.0255661399319171,0.123897,-0.1512318689079284,0.048682,-0.0533658587149977,-0.3656132580223084,-0.044660241528511,0.0126677033824324,-0.0412465319244563,-0.5010532419832349
35665,BRISTOL MYERS SQUIBB CO,Celgene Shareholders Approve Deal With Bristol-Myers,8,increase,0.8,0.6,"the approval of the deal by celgene shareholders is likely to be viewed positively by investors, as it suggests progress in bristol-myers squibb's strategic acquisition, potentially enhancing its market position and future growth prospects.",2.0,2019-04-12,BMY,2019-04-12 14:33:00+00:00,19393.0,11012210,-0.0112822838127613,0.0314465202391147,-0.0136468475684523,0.0108919320628047,0.0352358482778072,0.0059071471914649,0.0041946736164391,-0.0036201912444084,-0.0097819585353136,0.0107254041358828,0.0340686216950416,2019-04-15,2019-04-16,2019-04-17,2019-04-18,2019-04-22,2019-04-23,2019-04-24,2019-04-25,2019-04-26,2019-04-29,0.65,-0.5,0.65,0.01,-0.09,-0.22,-0.53,0.01,2019-04-15,0.13,0.12,0.7,0.01,2019-04-16,-0.32,-0.7,0.83,0.01,2019-04-17,0.11,-0.25,-0.51,0.01,2019-04-18,0.11,-0.46,-0.56,0.01,2019-04-22,0.97,0.72,-0.48,0.01,2019-04-23,-0.23,0.27,-0.07,0.01,2019-04-24,-0.14,-0.75,-0.19,0.01,2019-04-25,0.53,0.43,0.07,0.01,2019-04-26,0.18,0.08,0.65,0.01,2019-04-29,507135.0,0.8565,-0.1274,0.0767,0.566725,-0.5780072838127613,-0.067085,0.0985315202391147,0.121345,-0.1349918475684523,-0.26408,0.2749719320628047,0.104215,-0.0689791517221927,0.104215,-0.0983078528085351,0.840805,-0.8366103263835609,-0.186995,0.1833748087555915,-0.10991,0.1001280414646864,0.463945,-0.4532195958641172,0.16417,-0.1301013783049583,-0.4794757635736466,-0.0364603273293376,0.1399800844943523,0.1076849275320768,-1.2347363031408936
35673,BRISTOL MYERS SQUIBB CO,Bristol-Myers Shareholders Approve Deal With Celgene,8,increase,0.8,0.7,"shareholder approval of the deal with celgene is likely to be viewed positively by the market, suggesting confidence in future growth and synergies, which typically leads to an increase in stock price.",2.0,2019-04-12,BMY,2019-04-12 14:23:00+00:00,19393.0,11012210,-0.0112822838127613,-0.0415939576923847,-0.0176024828106164,-0.0049428436905145,0.0366345942020416,0.0314465202391147,-0.0136468475684523,0.0108919320628047,0.0352358482778072,0.0059071471914649,0.0041946736164391,2019-04-15,2019-04-16,2019-04-17,2019-04-18,2019-04-22,2019-04-23,2019-04-24,2019-04-25,2019-04-26,2019-04-29,0.65,-0.5,0.65,0.01,-0.09,-0.22,-0.53,0.01,2019-04-15,0.13,0.12,0.7,0.01,2019-04-16,-0.32,-0.7,0.83,0.01,2019-04-17,0.11,-0.25,-0.51,0.01,2019-04-18,0.11,-0.46,-0.56,0.01,2019-04-22,0.97,0.72,-0.48,0.01,2019-04-23,-0.23,0.27,-0.07,0.01,2019-04-24,-0.14,-0.75,-0.19,0.01,2019-04-25,0.53,0.43,0.07,0.01,2019-04-26,0.18,0.08,0.65,0.01,2019-04-29,507135.0,0.8565,-0.1274,0.0767,0.566725,-0.5780072838127613,-0.067085,0.0254910423076152,0.121345,-0.1389474828106165,-0.26408,0.2591371563094855,0.104215,-0.0675804057979583,0.104215,-0.0727684797608852,0.840805,-0.8544518475684524,-0.186995,0.1978869320628047,-0.10991,0.1451458482778072,0.463945,-0.4580378528085351,0.16417,-0.1599753263835609,-0.5525162415051461,-0.1134564405030012,0.1201896734988689,0.1187882707506418,-1.2022007261808216
35681,BRISTOL MYERS SQUIBB CO,"FameWave Reports Signing Of Clinical Collaboration Deal With Bristol Myers Squibb For Evaluation Of CM-24, Opdivo Combo In Patients With Non-Small Cell Lung Cancer; BZ NOTE: FameWave Will Be Acquired By Kitov Pharma",8,increase,0.7,0.6,"the collaboration with famewave for a clinical trial in a significant cancer indication could enhance bristol myers squibb's pipeline and market position, likely leading to a positive market reaction.",2.0,2019-04-12,BMY,2019-04-12 11:50:00+00:00,19393.0,11012210,-0.0112822838127613,0.0044118096120655,-0.0538799427449703,0.0284740980714559,-0.0352090932428836,0.0374297238886356,-0.000300610990962,0.0225563906133174,-0.0058823754079639,0.0171598177403211,-0.0415939576923847,2019-04-15,2019-04-16,2019-04-17,2019-04-18,2019-04-22,2019-04-23,2019-04-24,2019-04-25,2019-04-26,2019-04-29,0.65,-0.5,0.65,0.01,-0.09,-0.22,-0.53,0.01,2019-04-15,0.13,0.12,0.7,0.01,2019-04-16,-0.32,-0.7,0.83,0.01,2019-04-17,0.11,-0.25,-0.51,0.01,2019-04-18,0.11,-0.46,-0.56,0.01,2019-04-22,0.97,0.72,-0.48,0.01,2019-04-23,-0.23,0.27,-0.07,0.01,2019-04-24,-0.14,-0.75,-0.19,0.01,2019-04-25,0.53,0.43,0.07,0.01,2019-04-26,0.18,0.08,0.65,0.01,2019-04-29,507135.0,0.8565,-0.1274,0.0767,0.566725,-0.5780072838127613,-0.067085,0.0714968096120655,0.121345,-0.1752249427449703,-0.26408,0.292554098071456,0.104215,-0.1394240932428836,0.104215,-0.0667852761113643,0.840805,-0.841105610990962,-0.186995,0.2095513906133175,-0.10991,0.104027624592036,0.463945,-0.4467851822596789,0.16417,-0.2057639576923847,-0.5065104742006958,-0.1037281331329047,0.1173291553264856,0.0863447287172079,-1.2468610118490364
35689,BRUKER CORP,Deutsche Bank Upgrades Bruker To Buy,8,increase,0.8,0.6,"an upgrade to 'buy' from a major financial institution like deutsche bank typically signals positive sentiment and can lead to increased investor interest, likely driving the stock price up.",2.0,2019-04-12,BRKR,2019-04-12 13:22:00+00:00,88504.0,11679410,0.0127909947186708,-0.0054273256100714,-0.0487039498984813,0.0141975879669189,-0.0288461670279502,-0.0448456890881061,-0.0527438893914222,0.0280013140290975,-0.0327175967395305,0.0132707506418228,-0.0178884994238615,2019-04-15,2019-04-16,2019-04-17,2019-04-18,2019-04-22,2019-04-23,2019-04-24,2019-04-25,2019-04-26,2019-04-29,0.65,-0.5,0.65,0.01,-0.09,-0.22,-0.53,0.01,2019-04-15,0.13,0.12,0.7,0.01,2019-04-16,-0.32,-0.7,0.83,0.01,2019-04-17,0.11,-0.25,-0.51,0.01,2019-04-18,0.11,-0.46,-0.56,0.01,2019-04-22,0.97,0.72,-0.48,0.01,2019-04-23,-0.23,0.27,-0.07,0.01,2019-04-24,-0.14,-0.75,-0.19,0.01,2019-04-25,0.53,0.43,0.07,0.01,2019-04-26,0.18,0.08,0.65,0.01,2019-04-29,509171.0,1.0922,0.2557,-0.3238,0.7199300000000001,-0.7071390052813292,-0.088298,0.0828706743899285,0.151986,-0.2006899498984813,-0.339504,0.353701587966919,0.130142,-0.1589881670279503,0.130142,-0.1749876890881061,1.069434,-1.1221778893914225,-0.241206,0.2692073140290976,-0.142908,0.1101904032604694,0.5888660000000001,-0.5755952493581773,0.206596,-0.2244844994238615,-0.6242683308914007,-0.1178192755085528,0.1530116380684376,0.0197257318508625,-1.717847609972
