headline type,magnitude,confidence,custom_id,company_name,headline,prompt_type,explanation,input_tokens,output_tokens,headline type num,date,permno,ret,ret_fd1,ret_fd5,ret_fd10,ret_ld1,ret_ld2,ret_ld3
uncertain,0.5,0.65,14939,HEICO CORP NEW,"HEICO Reports Purchase Of 75% Stake In Research Electronics Int'l. In All-Cash Deal, No Terms Disclosed",6,"the all-cash purchase of a 75% stake with undisclosed terms introduces valuation and integration uncertainties, making investor sentiment uncertain.",145,1095,1.0,2019-06-03,32678.0,0.74019371531903,2.19609960913658,4.49832806900365,3.08596511163843,1.59591920673847,3.79887064580579,15.95460239062218
increase,0.5,0.65,5123,ACTIVISION BLIZZARD INC,HERO's Quest: Behind The Launch Of Canada's First Gaming And Esports ETF,6,"a canada gaming/esports etf underscores growing sector exposure and could attract new investors to activision blizzard if it’s included in the etf, signaling potential upside demand for the stock.",138,783,2.0,2019-06-17,79678.0,-1.20560992509126,1.55314123257994,4.61504735590325,5.39161374798997,-0.93376832082867,1.17542413782993,-2.3126376774763
decrease,0.5,0.65,11162,NEW YORK TIMES CO,HEaring White House To Instruct Federal Agencies To Cut Subscriptions To The New York Times,6,"the white house directing federal agencies to cut nyt subscriptions would reduce a key revenue stream from institutional subscribers, likely dampening investor sentiment.",136,643,0.0,2019-10-24,47466.0,1.07984272763133,0.93881813809275,0.03237372188527,-2.20136068041217,1.35986683890223,2.89561847808974,2.8263801420351697
increase,0.6,0.75,25877,JONES LANG LASALLE INC,HFF Reports Shareholders Have Approved Deal By Jones Lang LaSalle,6,"shareholder approval clears a major hurdle for jll's acquisition of hff, signaling expansion and reduced deal-risk, which tends to boost investor sentiment.",135,906,2.0,2019-07-01,85246.0,0.31274606008082,-2.52249520272016,-2.7350674307053,-0.6377165949571,1.77227780222892,3.8302600134042,3.2284168059256
uncertain,0.35,0.42,20772,ALTRIA GROUP INC,HHS Secretary Azar Says Not Going To Support The Nomination Of A New FDA Commissioner Who Doesn't Support Agenda On Tackling E-Cigarettes,6,"regulatory signals on e-cigarettes could both dampen altria's e-cigarette prospects and reduce competitive pressure, leading to mixed and uncertain sentiment.",149,1675,1.0,2019-03-13,13901.0,0.6816162727773101,0.4810269922018,-0.73044683963902,1.73781319644668,-0.46419985592365,0.6862941572356199,1.84508271574288
increase,0.4,0.65,35481,QUALCOMM INC,HMD Global Oy Announces a License Agreement with Qualcomm,6,"the license deal with hmd global implies qualcomm will earn royalties from a prominent oem, supporting revenue growth and signaling continued demand for its technologies.",126,712,2.0,2019-05-13,77178.0,-2.27166470140218,2.6701608672738,-8.66610606879009,-22.07652498101709,2.4588178843259803,1.53772818804134,0.75117303629637
decrease,0.25,0.63,24546,H N I CORP,HNI Corp Narrows FY19 EPS From $2.50-$2.70 To $2.50-$2.60,6,"the upper end of the fy19 eps guidance was trimmed and the midpoint declined slightly, signaling modest negative sentiment.",146,958,0.0,2019-10-23,42439.0,0.05228877998888,0.75777610763907,1.22811919544572,3.3707888325742204,1.21725080534815,2.9332619747705904,3.3783783627000497
uncertain,0.3,0.6,23181,H N I CORP,HNI Corporation Narrows FY19 EPS Guidance From $2.50-$2.90 To $2.50-$2.70 vs $2.60 Est.,6,"guidance is narrowed and the high end is trimmed, suggesting more caution, but the new range is in line with consensus, yielding mixed investor signals.",153,1483,1.0,2019-07-24,42439.0,2.3619700223207403,-3.5765733569860405,-1.24025542811222,-7.90308056484525,0.8636006154119901,-0.29438414683116,-2.64444376753082
uncertain,0.45,0.58,18798,H N I CORP,"HNI Q1 EPS $0.02 Beats $0.01 Estimate, Sales $479.5M Miss $485.33M Estimate",6,"the eps beat contrasts with a revenue miss, delivering mixed signals and resulting in uncertain near-term sentiment for hni.",149,580,1.0,2019-04-22,42439.0,-7.11307823657989,0.2805006224662,3.89901625456639,6.17109896794798,0.33987206406891,0.60288211259196,1.6958117569197202
uncertain,0.4,0.62,24554,H N I CORP,"HNI Q3 EPS $1.08 Beats $1.07 Estimate, Sales $625.4M Miss $640.3M Estimate",6,"the results mix a small earnings beat with a revenue miss, creating ambiguity about near-term demand and profitability.",149,701,1.0,2019-10-23,42439.0,0.05228877998888,0.75777610763907,1.22811919544572,3.3707888325742204,1.21725080534815,2.9332619747705904,3.3783783627000497
increase,0.4,0.7,22409,H N I CORP,HNI Raises Qtr. Dividend From $0.295 To $0.305/Share,6,"a dividend increase signals improved cash returns and positive sentiment among income-focused investors, though the modest size of the raise suggests only a modest overall impact.",139,585,2.0,2019-05-07,42439.0,-3.51386554539203,-0.08214342524297,-1.12267227658303,-0.10179727196982,1.0411089286208102,4.7895889958117,4.81860367287798
uncertain,0.0,0.58,20222,RENAISSANCE CAPITAL GREENWICH FD,HOOKIPA Pharma Shares Open At $14.30; IPO Priced At $14/Share,6,"the hookipa ipo news concerns a different company, and without knowing the fund's holdings or ipo exposure, it's unclear how it would affect sentiment toward renaissance capital greenwich fund.",147,911,1.0,2019-04-18,14222.0,-0.8913847617805001,0.7994662038981901,3.4083912616601,5.52964623184508,-1.30335483700037,-1.7196585719026598,-2.4790681089495803
increase,0.5,0.65,12618,P G & E CORP,"HOS Regulations Lifted, Clearing Road For Wildfire Relief",6,"regulatory relief to lift hos rules enhances pg&e's ability to deploy crews and restore service quickly after wildfires, a positive signal for investors.",134,778,2.0,2019-10-31,13688.0,0.48860278911888,4.21393439173698,-2.4311194038825,8.58994749436847,22.06758707761764,61.57894552018233,22.79999705440165
increase,0.6,0.65,46909,XEROX HOLDINGS CORP,HP Facing Two Kinds Of Stress: Falling Short On Revenue And Xerox Going Directly To Its Shareholders,6,"the piece portrays xerox as returning value directly to shareholders amid hp’s revenue pressures, which could be interpreted positively and improve investor sentiment toward xerox.",145,776,2.0,2019-11-27,27983.0,1.30548309534788,0.33505430910736,-2.5257719971417,-4.3298976745883495,-1.18678817525506,-1.9457298973931496,-1.0080108005826398
decrease,0.65,0.65,46925,XEROX HOLDINGS CORP,"HP Is Playing Hard To Get, But Its Rejection Could Lead To Proxy Wars",6,"the possibility of hp rejecting a deal and triggering proxy wars introduces governance risk and increased volatility, which typically dampens investor sentiment toward xerox.",140,648,0.0,2019-11-25,27983.0,-0.76805693097412,-1.18678817525506,-1.31578510259207,-5.15995884009999,0.95632662996649,1.98433989453012,0.95632669134693
uncertain,0.45,0.62,46973,XEROX HOLDINGS CORP,"HP Rejects Xerox's 'Unsolicited' Buyout Offer, Open To Further Discussion",6,"hp's rejection removes an immediate path for a xerox-hp deal, creating ambiguity about near-term catalysts for xerox and leaving room for renewed discussions but no certainty of a closing transaction.",143,1105,1.0,2019-11-18,27983.0,0.92450082302093,-1.5521644614636798,-1.37404808228788,-2.67175366491073,0.7503158878535,3.5638303466753096,3.97863242211984
uncertain,0.5,0.65,46965,XEROX HOLDINGS CORP,HP Rejects Xerox's Buyout Offer: Experts Debate What's Next,6,"hp's rejection of the offer removes a near-term price driver and leaves xerox's strategic path unclear, creating mixed or uncertain sentiment among investors.",137,649,1.0,2019-11-18,27983.0,0.92450082302093,-1.5521644614636798,-1.37404808228788,-2.67175366491073,0.7503158878535,3.5638303466753096,3.97863242211984
uncertain,0.25,0.63,47013,XEROX HOLDINGS CORP,"HP Says Has Had Conversations With Xerox From Time To Time About Potential Business Combo, Received Proposal Transmitted Tues.",6,"the report of a potential hp-xerox deal with no disclosed terms creates uncertainty about the deal's value and impact on xerox, making investor sentiment dependent on future details.",145,975,1.0,2019-11-06,27983.0,3.54688204824924,-0.92936400324106,-0.15932386758126,1.6994142216546702,4.90337722003459,8.632017587037529,7.191272194340099
decrease,0.65,0.75,20152,HELMERICH & PAYNE INC,HP shares are trading lower after the company reported worse than expected Q1 revenue results and announced worse than expected Q2 EPS and revenue guidance.,6,"disappointing q1 results and weak q2 guidance imply deteriorating fundamentals, leading to lower investor sentiment.",151,451,0.0,2019-02-28,32707.0,0.09233469027094,1.3837638311088,0.6642077890937901,1.97416919938966,0.53843464702367,-1.29420185301956,-1.58124134999239
increase,0.6,0.65,28563,XEROX HOLDINGS CORP,"HP, Xerox Expand Business Partnership",6,"expanding a strategic partnership with hp signals potential revenue growth and broader market opportunities for xerox, which is typically viewed positively by investors.",130,966,2.0,2019-06-04,27983.0,7.488701492547981,0.36035715602338,5.16516892717073,4.77477526506615,1.20875183492898,-1.83776912691714,-1.8066551881805195
increase,0.6,0.7,28587,XEROX HOLDINGS CORP,"HP, Xerox Report Expanded Business Relationship",6,an expanded relationship with a major partner is typically viewed positively by investors as it can expand revenue opportunities and strategic synergies for xerox.,131,770,2.0,2019-06-04,27983.0,7.488701492547981,0.36035715602338,5.16516892717073,4.77477526506615,1.20875183492898,-1.83776912691714,-1.8066551881805195
increase,0.5,0.7,23405,H S B C HOLDINGS PLC,HSBC Bank USA Now Offers Clients The Ability To Send And Recieve Payments In Real Time.,6,"real-time payments capability for hsbc bank usa signals modernization and improved competitiveness, which can boost investor sentiment toward hsbc holdings plc.",142,575,2.0,2019-11-18,87033.0,0.62146275304257,0.53704869933426,0.939845535124,-2.44360847817383,0.54332232102751,0.29809430741936,-1.77813679706336
decrease,0.6,0.68,20248,H S B C HOLDINGS PLC,HSBC Cuts Dozens Of Investment Banking Jobs,6,"cutting dozens of investment banking jobs signals potential weakness or restructuring in a key business line, which generally dampens investor sentiment about hsbc's near-term profitability and growth prospects.",133,783,0.0,2019-02-05,87033.0,0.88157951831817,-0.56684385053813,-0.56684386159838,-0.4959826729742099,0.6233568303286999,-0.37977650850986,-1.20056099314502
decrease,0.6,0.7,10946,CARNIVAL CORP,"HSBC Downgrades Carnival to Hold, Lowers Price Target to $43",6,downgrading carnival to hold with a lower price target signals reduced upside and could dampen investor sentiment.,136,834,0.0,2019-10-07,75154.0,-0.5590654909610699,-1.90662126988172,2.76216352845217,5.40210003600474,0.34146192483603,-0.72393636618141,-3.17722334037999
decrease,0.4,0.63,18660,COCA COLA CO,HSBC Downgrades Coca-Cola to Hold,6,"a downgrade to hold suggests less favorable near-term upside, which tends to dampen investor sentiment, though it's not as negative as a sell downgrade.",129,714,0.0,2019-03-12,11308.0,-0.2815094543620899,0.36916825920343,-0.1980961267940199,2.16770402305588,2.9884034767746903,1.98763583921066,1.60615949743703
decrease,0.6,0.65,14021,COGNIZANT TECHNOLOGY SOLS CORP,HSBC Downgrades Cognizant Tech Solns to Hold,6,"a downgrade by hsbc to hold generally signals a more cautious view on cognizant, which can soften investor sentiment, although the impact may be limited compared to a downgrade to sell.",145,721,0.0,2019-07-23,86158.0,0.48817647621035,-0.16699652187526,-0.81979798100441,-4.9946879830760595,0.6294191814958999,-0.5763647360024899,0.47517652701107
decrease,0.5,0.65,18652,COCA COLA CO,"HSBC Downgrades Coke: 'If The Bottlers Aren't Happy, Nobody's Happy'",6,"a downgrade tied to bottler dissatisfaction points to potential headwinds in sales leverage and margins, likely weighing on near-term investor sentiment.",139,647,0.0,2019-03-12,11308.0,-0.2815094543620899,0.36916825920343,-0.1980961267940199,2.16770402305588,2.9884034767746903,1.98763583921066,1.60615949743703
decrease,0.5,0.65,18725,EATON CORP PLC,"HSBC Downgrades Eaton to Hold, Lowers Price Target to $96",6,a downgrade to hold with a lower price target suggests reduced upside potential and can dampen investor sentiment toward eaton.,138,1027,0.0,2019-11-12,11762.0,0.51153814420104,-1.7000539228320102,-2.3172707117181597,0.37899125655094,-0.36868788301944,1.07810312203553,0.74561441911555
decrease,0.5,0.72,18037,EMERSON ELECTRIC CO,HSBC Downgrades Emerson Electric to Reduce,6,a downgrade by hsbc signals analyst concerns and could weigh on investor sentiment in the near term.,131,575,0.0,2019-11-14,22103.0,-0.47567063011229,1.09995240345597,1.14119920887978,1.55368794335608,-0.66153351217508,-0.31160512065351,-0.40605771012053
decrease,0.4,0.65,45089,EXXON MOBIL CORP,HSBC Downgrades Exxon Mobil Corporation Common Stock to Hold,6,"a downgrade to hold signals less upside or increased risk, which tends to dampen investor sentiment toward exxon mobil.",136,515,0.0,2019-05-13,11850.0,-1.11023839563131,0.13208093587309,0.25096082287596,-4.09456939843053,0.8597120642662,0.76783089098653,0.92543838650482
uncertain,0.35,0.58,17890,GLOBANT S A,"HSBC Downgrades Globant to Reduce, Raises Price Target to $80",6,"the downgrade signals negative sentiment, but the higher price target adds some positivity, leading to a mixed and uncertain overall impact on investor sentiment.",136,904,1.0,2019-09-10,14785.0,-2.98756379634141,0.25186173152178,4.590729452191851,3.5031540757744297,-3.64900603890419,-5.16115592982007,-4.4059894691503505
uncertain,0.5,0.6,3338,LIBERTY GLOBAL PLC,"HSBC Downgrades Liberty Global to Hold, Announces $28 Price Target",6,"a hold downgrade is neutral rather than clearly negative, and without current price context the accompanying $28 price target adds mixed signals that can lead to uncertain investor sentiment.",135,1293,1.0,2019-10-17,90227.0,-2.69238092005252,1.2558857910335,-4.43484730751616,-1.29513286834295,1.82772427797317,5.84074263120515,6.9211911975056895
decrease,0.4,0.65,31982,RYANAIR HOLDINGS PLC,HSBC Downgrades Ryanair Holdings to Hold,6,"an hsbc downgrade to hold implies a less optimistic view, which can dampen investor sentiment toward ryanair.",134,578,0.0,2019-04-02,84828.0,-3.36973741650581,2.08131559193134,1.58510520680241,9.45554809675393,0.18681529909372,0.29388353619845,1.03620548238003
uncertain,0.25,0.58,41557,T MOBILE U S INC,"HSBC Downgrades T-Mobile US to Hold, Announces $86 Price Target",6,"the downgrade to hold implies a neutral stance, yet without knowing current tmus price relative to the $86 target, the net effect on investor sentiment is unclear.",136,1038,1.0,2019-11-14,91937.0,-1.44928162917494,1.60073321312665,1.1192095448083,2.22541220128869,0.69740526378154,-2.0723454347443897,-3.66938613676924
uncertain,0.0,0.46,9071,COMPANIA CERVECERIAS UNIDAS S A,HSBC Downgrades United Breweries to Reduce,6,"the downgrade concerns a different company in a different market, so ccu's sentiment is not directly affected and remains uncertain unless broader sector or company-specific factors come into play.",144,1936,1.0,2019-12-20,77928.0,-1.66835151612758,0.30848053283989,-1.49100711341293,-2.51928863391657,1.6966575756669,2.05243918651421,2.89324116490494
decrease,0.42,0.62,35609,UNITED MICROELECTRONICS CORP,HSBC Downgrades United Microelectronics to Hold,6,a downgrade by a major broker to hold implies a less positive outlook and tends to dampen investor sentiment toward united microelectronics.,136,513,0.0,2019-01-24,88612.0,2.71738860756158,2.11640018969774,1.1897400842286745e-07,-3.17460014053546,-0.54053999483585,-0.54053999483585,1.09890007382114
decrease,0.65,0.65,36009,VALE S A,HSBC Downgrades Vale to Hold from Buy; Lowers Price Target to $14.50 from $17.50,6,"the downgrade from buy to hold and a lowered price target signal reduced upside, likely dampening investor sentiment toward vale s a.",143,647,0.0,2019-01-28,89330.0,-18.00878494977951,2.4999976158142,8.48214133483058,0.17857583071261,-8.07536914944648,-7.38983168225206,-5.46712800101939
decrease,0.55,0.72,35961,VALE S A,"HSBC Downgrades Vale to Hold, Lowers Price Target to $14.50",6,a downgrade by hsbc to hold with a lowered price target typically signals reduced confidence and could temper investor sentiment toward vale.,136,516,0.0,2019-01-28,89330.0,-18.00878494977951,2.4999976158142,8.48214133483058,0.17857583071261,-8.07536914944648,-7.38983168225206,-5.46712800101939
decrease,0.6,0.62,45269,VERIZON COMMUNICATIONS INC,"HSBC Downgrades Verizon Communications to Hold, Announces $65 Price Target",6,"the downgrade to hold with a price target suggests weaker near-term expectations, which can dampen investor sentiment.",139,706,0.0,2019-11-14,65875.0,-0.11782477376982,0.28648157604038,0.4550058334900199,1.51668608791897,0.15171974664554,-0.33551543425233,0.10109755378975
decrease,0.45,0.68,43713,WEIBO CORP,HSBC Downgrades Weibo Corporation - American Depositary Share to Reduce,6,a downgrade from a major bank signals lower expected performance and could dampen investor confidence in weibo in the near term.,135,581,0.0,2019-05-24,14616.0,-3.81141118705272,-1.62620041519403,-5.84058467906823,-1.69491909931435,-11.27834320068359,-13.740022003713287,-10.22547798638101
increase,0.5,0.6,24842,H S B C HOLDINGS PLC,HSBC Hires Lazard For Sale Of Its French Retail Unit,6,"selling a non-core european asset via a formal sale process signals strategic refocus and potential capital recycling, which can boost investor sentiment about hsbc's efficiency and focus on core growth.",137,908,2.0,2019-10-15,87033.0,0.94141419976949,0.1554439775645699,1.58031253692878,-1.63211727218833,0.1047144411131699,3.6314366778344502,4.95033465084555
increase,0.6,0.8,22609,H S B C HOLDINGS PLC,HSBC Holdings shares are trading higher after the company reported a year-over-year increase in Q1 EPS and profit.,6,positive earnings growth and higher share price signal improved investor sentiment.,146,312,2.0,2019-05-03,87033.0,2.82953642308712,-2.03579384833574,-4.116331425979229,-5.81060591683147,0.62500103376805,-0.22951223193777,0.39261429697821
decrease,0.6,0.72,20232,H S B C HOLDINGS PLC,"HSBC Holdings shares are trading lower after the company reported FY18 pretax profits of $19.89 billion, below the $21.41 billion consensus estimate.",6,profit miss versus consensus and the share price drop indicate negative investor sentiment toward hsbc.,156,574,0.0,2019-02-19,87033.0,-2.99065131694078,1.46917290985584,0.6953546963351199,1.28826577811957,1.01486975327134,1.11031746663028,1.66270972497803
increase,0.45,0.65,10101,ALIBABA GROUP HOLDING LTD,HSBC Initiates Coverage On Alibaba Group Holding with Buy Rating,6,"an hsbc initiation with a buy rating suggests a favorable assessment from a major broker, which typically boosts investor sentiment toward alibaba.",136,511,2.0,2019-11-27,14888.0,3.1433027237653697,-0.40832948870956,-0.4083294535703299,1.83248310760559,2.2315569221973397,4.24028182891769,5.32294522129772
uncertain,0.0,0.6,7350,BANK OF AMERICA CORP,HSBC Initiates Coverage On Bank of America with Hold Rating,6,"hsbc's initiation with a hold rating is neutral and does not indicate a clear buy or sell signal, leaving investor sentiment uncertain.",134,1159,1.0,2019-04-04,59408.0,1.07489414513111,-0.24013617075979,-0.27444231428976,3.01887152183184,-0.10391647228971,1.05115359261593,4.53062686210752
decrease,0.75,0.72,24826,H S B C HOLDINGS PLC,HSBC Reports 18% Drop in Earnings,6,"an 18% drop in earnings signals weaker profitability, which is likely to dampen investor sentiment toward hsbc holdings plc.",133,576,0.0,2019-10-28,87033.0,-3.61842177808284,-0.31504051294177,1.12890599460995,-0.99763998021352,0.15205619856715,0.4065036805155499,0.7906181724257101
decrease,0.071,0.8,20240,H S B C HOLDINGS PLC,"HSBC Reports FY 2018 Pretax Profit of $19.89B, Below Analyst Estimate of $21.41B",6,"pretax profit ($19.89b) missed the analyst estimate ($21.41b) by about $1.52b (~7%), signaling weaker-than-expected performance and likely dampening investor sentiment.",150,855,0.0,2019-02-19,87033.0,-2.99065131694078,1.46917290985584,0.6953546963351199,1.28826577811957,1.01486975327134,1.11031746663028,1.66270972497803
decrease,0.6,0.75,18353,H S B C HOLDINGS PLC,HSBC Shares Fall 0.6% Over Last Min. As Hearing Barclays Downgraded From Equalweight To Underweight,6,barclays' downgrade to underweight and a immediate 0.6% drop in hsbc's shares suggest a bearish shift in investor sentiment.,150,645,0.0,2019-01-08,87033.0,0.26796739548444,0.68026916123926,0.1457759985455,1.16617972547101,-1.34583357721567,1.53351201838698,0.41584672042997
increase,0.25,0.65,16815,H S B C HOLDINGS PLC,HSBC Shares Tick Very Modestly Higher On Heavy Volume As Hearing Co. Will Pay $192M To Resolve US Tax Probe,6,"the hsbc stock rose modestly on the news of a tax-probe settlement by another company, suggesting reduced regulatory uncertainty and a mildly positive sentiment for hsbc.",149,1739,2.0,2019-12-10,87033.0,-0.3258287906646699,1.22582614421844,5.99291957929855,5.39362450434834,-0.10848143137991,1.26478664183868,0.9871143134311
uncertain,0.45,0.66,19098,H S B C HOLDINGS PLC,HSBC To Put French Retail Bank On Sales Block,6,"selling the french retail bank signals strategic de-risking and potential capital efficiency, but could raise concerns about profitability or exit from a european market, leading to uncertain sentiment.",134,974,1.0,2019-09-11,87033.0,1.2591803446412,0.36270262207835,-1.03626346606195,-1.60621484681362,1.78904719650745,3.3062259430961,3.58695581050005
uncertain,0.4,0.6,23485,H S B C HOLDINGS PLC,HSBC USA President and CEO to Retire,6,"retirement of hsbc usa's president/ceo creates leadership transition uncertainty, with sentiment depending on succession and transition plans.",133,644,1.0,2019-07-08,87033.0,-0.64163603819906,0.07175024948082,-0.2630964079217,-0.90887601595623,-0.04749796644318,-1.2679413075034063e-09,0.50155934750264
increase,0.6,0.65,8303,B R F S A,HSBC Upgrades BRF to Buy,6,"an upgrade to buy by a reputable bank generally signals positive sentiment and can lift investor sentiment toward brf sa, though impact may be modest and contingent on broader market factors.",128,782,2.0,2019-12-16,88673.0,3.77128273248672,-3.8686979562044104,-1.17232617913188,1.99296708347804,-5.19030913710594,-5.51723621260799,-6.80271482176887
increase,0.65,0.72,33697,CONSTELLATION BRANDS INC,HSBC Upgrades Constellation Brands to Buy,6,a buy upgrade from hsbc is generally read as positive and can boost investor sentiment and potential demand for constellation brands shares.,132,704,2.0,2019-01-07,69796.0,2.10058819502592,1.30496192723512,-5.44321348965716,-3.1683514514317004,3.1064286828041,1.5727882186780302,3.60650877975248
increase,0.65,0.75,8458,CREDICORP LTD,"HSBC Upgrades Credicorp to Buy, Raises Price Target to $250",6,"an upgrade to buy with a higher price target from a major bank signals stronger expected upside and credibility, likely boosting investor sentiment, though impact may be tempered if already priced in.",137,463,2.0,2019-08-13,82311.0,2.85926237702369,-3.2414708286523797,-1.15423159716392,-3.2366642148380103,-2.53134053200483,-5.90672274960161,-5.333895384820471
increase,0.6,0.72,14580,TECHNIPFMC PLC,HSBC Upgrades TechnipFMC to Buy,6,an upgrade to buy from a major bank like hsbc is a positive signal that commonly boosts investor sentiment toward technipfmc.,132,581,2.0,2019-03-22,16538.0,-4.90977801382541,2.82435752451419,3.79523676611954,11.12092000679552,0.37910763639956,2.2746810452419703,2.3625395228773
increase,0.6,0.65,43201,VODAFONE GROUP PLC NEW,HSBC Upgrades Vodafone Group Plc - American Depositary Shares each representing ten Ordinary Shares to Buy,6,an upgrade to buy from hsbc suggests a more favorable outlook for vodafone and can boost investor sentiment towards the stock.,143,450,2.0,2019-05-24,75418.0,2.76349186897277,-0.25015610735863,2.3139515967110302,5.63619074843393,-1.82965267449617,-2.56731265828097,-2.87141082988339
increase,0.4,0.65,20714,H S B C HOLDINGS PLC,HSBC to Cut 2%of Its Workforce to Reduce Costs,6,"modest workforce reductions aimed at cost savings are typically viewed positively by investors as a sign of improving efficiency and margins, assuming no operational disruption.",137,776,2.0,2019-08-05,87033.0,-3.4806881099939297,0.86864437907934,-3.1587279051679897,-2.41403893823889,-0.90634590014815,-1.99202996315944,-2.55013317056288
increase,0.65,0.72,21713,HAEMONETICS CORP MASS,Haemonetics  Reports $500M Buyback,6,"a $500m buyback typically signals management confidence and a commitment to returning capital, which tends to boost investor sentiment.",134,575,2.0,2019-05-07,76837.0,4.40016761422157,-1.5205611474812,1.9797963841666304,3.2452295095042096,0.4709938541054699,3.51825574970869,5.18883456073746
increase,0.7,0.8,22485,HAEMONETICS CORP MASS,"Haemonetics Q2 EPS $0.87 Beats $0.69 Estimate, Sales $252.6M Beat $249.77M Estimate; Sees FY20 Adj. EPS $3.10-$3.20 vs $3.06 Est.",6,"the company beat on both eps and revenue for q2 and issued fy20 adj. eps guidance above the prior est., signaling improved profitability prospects and boosting investor confidence.",176,520,2.0,2019-11-01,76837.0,7.23101422190666,-6.47304505109787,-7.987025387627621,-6.944233546028269,-1.82158071547746,-2.605675796335,-1.70967874295424
increase,0.65,0.65,19962,HAEMONETICS CORP MASS,Haemonetics Raises FY20 Adn. EPS Guidance From $2.80-$3.00 To $2.95-$3.15 vs $2.94 Est.,6,"the fy20 adjusted eps guidance was raised to $2.95-$3.15 (above the prior $2.80-$3.00) and sits above the $2.94 consensus, signaling a stronger earnings trajectory and likely boosting investor sentiment.",159,799,2.0,2019-08-06,76837.0,12.01775446534157,-1.33343487977981,4.67082387039259,2.880218283214,-3.63546498119831,-4.39820440762362,-4.03014281649498
increase,0.5,0.65,19440,HAEMONETICS CORP MASS,"Haemonetics Reaffirms FY19 Adj. EPS Guidance Of $2.25-$2.35 vs $2.33 Est., Raises Cash Flow Guidance From  $150M-$175M To $160M-$185M",6,"the news is modestly positive overall: eps guidance is reaffirmed near the consensus, while cash flow guidance is raised, signaling improved liquidity.",171,584,2.0,2019-02-05,76837.0,-12.925797700881962,0.87459860369563,0.8273217880237301,5.20033265437875,0.5068244412541301,-1.75918041025174,-0.16439281396583
increase,0.5,0.78,21689,HAEMONETICS CORP MASS,Haemonetics shares are trading higher after the company received FDA clearance for expanded use of the TEG 6s Hemostasis Analyzer System for use in adult trauma settings.,6,"fda clearance expands the product's addressable market (adult trauma settings), a regulatory milestone that typically boosts investor sentiment and could lift near-term shares.",157,452,2.0,2019-05-14,76837.0,5.757225677371021,-0.46032131649553,1.24086649533063,-1.94136108939092,-2.6578776538372,-2.42668171226997,-2.08290378166898
increase,0.7,0.72,19954,HAEMONETICS CORP MASS,Haemonetics shares are trading higher after the company reported better-than-expected Q1 EPS and sales results. The company also raised FY20 EPS guidance above analyst estimates.,6,better-than-expected q1 results and raised fy20 guidance above estimates indicate improved investor sentiment.,157,442,2.0,2019-08-06,76837.0,12.01775446534157,-1.33343487977981,4.67082387039259,2.880218283214,-3.63546498119831,-4.39820440762362,-4.03014281649498
decrease,0.4,0.75,19432,HAEMONETICS CORP MASS,"Haemonetics shares are trading lower after the company reported Q3 sales of $247.356 million, missing the $250.13 million estimate.",6,"a q3 sales miss versus estimates caused by modestly lower revenue led to a drop in haemonetics' stock, signaling negative investor sentiment.",153,458,0.0,2019-02-05,76837.0,-12.925797700881962,0.87459860369563,0.8273217880237301,5.20033265437875,0.5068244412541301,-1.75918041025174,-0.16439281396583
uncertain,0.5,0.6,21729,HAIN CELESTIAL GROUP INC,"Hain Celestial Amended 13D Filing From Engaged Capital Shows Raised Stake From 16.86M Shares To 21.07M Shares, Or 20.2% Stake",6,"an activist investor raising to 20.2% signals possible governance or strategy changes, which could unlock value or disrupt current plans, creating mixed and uncertain investor sentiment.",165,975,1.0,2019-05-21,80167.0,2.0059723407030097,-0.2928857458755299,-14.05857225138448,-13.84937034533104,-2.1303268149495103,-3.5802426780664898,-4.28921269681695
increase,0.5,0.65,22325,HAIN CELESTIAL GROUP INC,Hain Celestial Group Option Alert: Jan 17 $24 Calls at the Bid: 500 @ $1.601 vs 10 OI; Earnings 8/27 Before Open [est] Ref=$22.16,6,"significant bullish option activity (500 jan $24 calls traded vs 10 oi) suggests traders expect the stock to rise above $24 by expiration, signaling increased bullish sentiment despite a current price near $22.",172,791,2.0,2019-07-29,80167.0,4.37743030488491,2.1901268512010503,0.7921718448421899,-0.0931897011051599,1.48074645549058,1.6815042614528102,1.53086155152846
increase,0.6,0.65,20026,HAIN CELESTIAL GROUP INC,"Hain Celestial Group Option Alert: Jan, 2021 $20 Calls Sweep (28) near the Ask: 883 @ $3.201 vs 19947 OI; Earnings 8/29 Before Open Ref=$18.366",6,"a large sweep of near-the-money jan $20 calls with sizable open interest implies bullish bets by options traders, suggesting increased positive sentiment ahead of the earnings event.",176,1223,2.0,2019-08-26,80167.0,0.8161127567291201,-1.8888309597969,3.4538551080581703,11.98056789779822,-2.80275344848632,0.10892455705207,-1.18280226986072
decrease,0.65,0.75,19496,HAIN CELESTIAL GROUP INC,"Hain Celestial Group Q2 EPS $0.14 Misses $0.26 Estimate, Sales $584.2M Miss $613.15M Estimate",6,"both q2 eps and revenue missed consensus estimates, signaling weaker-than-expected results and likely negative investor sentiment.",159,451,0.0,2019-02-07,80167.0,-9.2186689376831,-1.48606672883033,8.04954272841036,9.22600499029904,0.90755391865968,-2.46709892759471,-2.19900818970315
